id,label,username,name,type,tweet_count,in_degree,out_degree,weighted_in_degree,weighted_out_degree,years,score
124253713,@InesLorenzo,InesLorenzo,InesLorenzo,user,1,0,3,0,3,2019:1,6
2365323174,@Isabel_amanecer,Isabel_amanecer,Isabel,user,1,2,1,2,1,2019:1,6
246739853,@isaberme,isaberme,Isabel Bermejo,user,1,0,3,0,3,2015:1,6
793116393394896897,@Izquierdalimpia,Izquierdalimpia,Francisco LB,user,1,0,3,0,3,2017:1,6
242846792,@jalfocea,jalfocea,ⒿⓄⓈⒺ 🅐🅛🅕🅞🅒🅔🅐 🔻🇪🇸 🇺🇦,user,1,0,3,0,3,2019:1,6
449377958,@jam250363,jam250363,Javier Alcázar,user,1,0,3,0,3,2016:1,6
320299035,@javier_jethro,javier_jethro,Javier Navarro /💜,user,1,0,3,0,3,2016:1,6
210533561,@Javij9,Javij9,Javier J. Ruiz ۞,user,1,0,3,0,3,2016:1,6
337736248,@JaviLancharro,JaviLancharro,el cascarrabias,user,1,0,3,0,3,2018:1,6
469416699,@JesusSM97,JesusSM97,Jesús Sánchez,user,1,0,3,0,3,2014:1,6
132679488,@jjcholo,jjcholo,JJ,user,1,0,3,0,3,2014:1,6
263211497,@jmrane,jmrane,Josep Maria Rañé,user,1,0,3,0,3,2017:1,6
993353298,@JoaquinBonillaG,JoaquinBonillaG,Jesús Joaquín,user,1,0,3,0,3,2019:1,6
879731978689499136,@jordif70,jordif70,jf,user,1,0,3,0,3,2018:1,6
960493518,@JoSaN_xXx,JoSaN_xXx,Josan,user,1,2,1,2,1,2019:1,6
2815601339,@joselui85123143,joselui85123143,jlmegias,user,1,0,3,0,3,2019:1,6
28865744,@JoseLuisAlmanza,JoseLuisAlmanza,𝑱𝒐𝒔é 𝑳𝒖𝒊𝒔 𝑨𝒍𝒎𝒂𝒏𝒛𝒂®,user,1,0,3,0,3,2018:1,6
838738842844811265,@JoseLuisdelOlm5,JoseLuisdelOlm5,El olmo que da peras 🔻💜,user,1,0,3,0,3,2018:1,6
982006750420357123,@JosLusPrezGime1,JosLusPrezGime1,José Luís Pérez Gimeno,user,1,0,3,0,3,2018:1,6
2948618248,@JuanManuelLacr1,JuanManuelLacr1,Juan M.Lacruz,user,1,0,3,0,3,2015:1,6
135231538,@JULIA_LIBERAL,JULIA_LIBERAL,JULIA LIBERAL,user,1,2,1,2,1,2016:1,6
880385592,@jvecheveste,jvecheveste,Javier V.Echeveste,user,1,0,3,0,3,2017:1,6
427673847,@kirarosa,kirarosa,~Kirarosa~,user,1,0,3,0,3,2017:1,6
3048970583,@Kortatu69,Kortatu69,Korta🎗🔻,user,1,0,3,0,3,2018:1,6
2429423881,@lagalle02,lagalle02,LILIANA GONZALEZ,user,1,0,3,0,3,2018:1,6
809096805690572800,@LaQueHemosLiao1,LaQueHemosLiao1,A vueltas de todo 🔴,user,1,0,3,0,3,2019:1,6
2568043866,@Latinoametrica,Latinoametrica,#Latinoametrica ℹ,user,1,0,3,0,3,2016:1,6
1048101314,@LaureaPuigdomen,LaureaPuigdomen,Laureà Puigdomènech,user,1,0,3,0,3,2018:1,6
2767517181,@lavosqui,lavosqui,Asiram,user,1,2,1,2,1,2019:1,6
501120849,@Lidiagt64,Lidiagt64,lydia gomez #SomosElRojo🌹♥️,user,1,0,2,0,3,2017:1,6
1079485237,@ljblanco1970,ljblanco1970,Luis Blanco,user,1,0,3,0,3,2015:1,6
210980847,@LolaPareja,LolaPareja,Lola 💜💜💜,user,1,0,3,0,3,2018:1,6
1085405702,@LorenzoTrueba,LorenzoTrueba,Lorenzo Trueba,user,1,0,3,0,3,2016:1,6
103279981,@LuisSalom,LuisSalom,Luis Salom 🇪🇸,user,1,2,1,2,1,2014:1,6
840417516,@lupeandreu56,lupeandreu56,Grifina,user,1,0,3,0,3,2016:1,6
105207228,@madridprogresis,madridprogresis,Madrid Progresista,user,1,0,3,0,3,2014:1,6
197872550,@mai_guey,mai_guey,Mai güey,user,1,0,3,0,3,2016:1,6
926928783717826560,@MAngelsTeruel,MAngelsTeruel,Maria Angels,user,1,0,3,0,3,2019:1,6
579414663,@manoloperezd,manoloperezd,Manuel Pérez Díaz,user,1,0,3,0,3,2018:1,6
107359025,@manuelsanzs,manuelsanzs,Manuel Sanz ✊🏼 ❤️🌾,user,1,0,3,0,3,2019:1,6
4331369079,@Marcial52722000,Marcial52722000,Marcial Hernandez,user,1,0,3,0,3,2015:1,6
856920495165452288,@MargaritaRotge1,MargaritaRotge1,Margarita Rotger,user,1,0,3,0,3,2018:1,6
1305586020,@maria007g,maria007g,Solitud,user,1,0,3,0,3,2016:1,6
3081679768,@marianhersol,marianhersol,La gata que ladra,user,1,0,3,0,3,2016:1,6
1093100083,@mariluz_varo,mariluz_varo,ANDALUCES,user,1,0,3,0,3,2016:1,6
2414520319,@Mariquetavaz,Mariquetavaz,Mariqueta Vazquez,user,1,1,2,1,2,2019:1,6
730360294984298498,@MartaGo02489511,MartaGo02489511,Marta G.,user,1,0,3,0,3,2019:1,6
1149305550,@marypm1967,marypm1967,Mary Cruz/❤️,user,1,0,3,0,3,2019:1,6
2179884849,@matisan54,matisan54,matilde sanchez,user,1,0,3,0,3,2019:1,6
341059309,@mavelve,mavelve,Maria,user,1,0,3,0,3,2015:1,6
802877414535757824,@maydoserra,maydoserra,Maria Dolores,user,1,0,3,0,3,2018:1,6
407265763,@Mckmurray,Mckmurray,Mckmurray,user,1,0,3,0,3,2019:1,6
3052273395,@meusanblanc,meusanblanc,MEUGE/❤🌹,user,1,0,3,0,3,2019:1,6
869588315720359936,@mjr_mvinci,mjr_mvinci,MJR,user,1,2,1,2,1,2019:1,6
228765759,@MMarZamora,MMarZamora,MMar Zamora,user,1,0,3,0,3,2019:1,6
998992558503186432,@MONICA78321384,MONICA78321384,Mónica♥🐤🌻🇮🇱🇺🇦,user,1,0,3,0,3,2019:1,6
131550879,@Monobra,Monobra,M. Fernandez,user,1,2,1,2,1,2014:1,6
2387562200,@Montyx_,Montyx_,Mary.,user,1,0,3,0,3,2016:1,6
1083900313,@mpinovaz,mpinovaz,mpinovaz / 💜🇪🇸💜,user,1,0,3,0,3,2016:1,6
358908306,@mxvai,mxvai,mxvai #NoALaGuerra 🔻,user,1,1,2,1,2,2016:1,6
833721124261396480,@NachoForAn,NachoForAn,Nacho Fortuño Andrés,user,1,0,3,0,3,2018:1,6
1536789840,@namareasurf,namareasurf,namarea surf,user,1,0,3,0,3,2016:1,6
151185652,@NatachaSanchez,NatachaSanchez,Natacha#NOalTTIP,user,1,0,3,0,3,2014:1,6
459741924,@NestorMO77,NestorMO77,Néstor Martín,user,1,0,3,0,3,2018:1,6
623029772,@nice_hit,nice_hit,®🧤,user,1,0,3,0,3,2018:1,6
885196026457583620,@niconavarroram,niconavarroram,Nico Navarro,user,1,0,3,0,3,2017:1,6
383331129,@Nikiextreme3,Nikiextreme3,Niki,user,1,0,3,0,3,2019:1,6
712705518616358913,@ninijolu,ninijolu,Nini Lazaro,user,1,0,3,0,3,2018:1,6
279675028,@NinoTorreC,NinoTorreC,Nino Torre,user,1,2,1,2,1,2016:1,6
364314807,@NO_MA_DES,NO_MA_DES,Carlos Podcaster,user,1,0,3,0,3,2015:1,6
1043252352139055104,@NoahNize,NoahNize,Noa 🇪🇦 🇺🇦,user,1,0,3,0,3,2018:1,6
3936558743,@nostalgdreams,nostalgdreams,Nostalgic Dreams,user,1,0,3,0,3,2016:1,6
273175409,@nukerlz16,nukerlz16,Antonio Ticeran,user,1,0,3,0,3,2019:1,6
576626828,@Numenathon,Numenathon,Ricardo Garcia Mtz.🇪🇺,user,1,0,3,0,3,2016:1,6
1321292004,@Nunez_Fakejoo,Nunez_Fakejoo,Alberto Núñez Fakejóo,user,1,0,3,0,3,2014:1,6
2494848408,@nunibruixa,nunibruixa,jaesticfarta🖕🇦🇩 🎗,user,1,0,3,0,3,2017:1,6
833777796551995392,@nurseben1987,nurseben1987,Nico Benitez,user,1,0,3,0,3,2019:1,6
565872238,@obi1bcn,obi1bcn,obi 1,user,1,0,3,0,3,2017:1,6
1956769147,@olimpianav,olimpianav,Olimpia Navarro Orte,user,1,0,3,0,3,2014:1,6
1099286553237614594,@olivosoles,olivosoles,Olivosoles@ #GranadaContigoFunciona 🌹❤,user,1,0,3,0,3,2019:1,6
3063174095,@opin_oo,opin_oo,RAKA,user,1,0,3,0,3,2016:1,6
3295476927,@OptimoSeptimo,OptimoSeptimo,Eduardito,user,1,0,3,0,3,2019:1,6
753318409,@OrtsQuetudices,OrtsQuetudices,Juan jose,user,1,0,3,0,3,2017:1,6
275706033,@pablo_nc92,pablo_nc92,Pablo Navarro Cañas 🇪🇸🇺🇦,user,1,2,1,2,1,2018:1,6
301676209,@PACA15858,PACA15858,PACA,user,1,0,3,0,3,2018:1,6
475889362,@pacosanchez1905,pacosanchez1905,volver a ser campeon🔻⚪🔴⚪🔴,user,1,0,3,0,3,2019:1,6
3043885735,@PalomaPbbgo,PalomaPbbgo,Paloma Bartolome,user,1,2,1,2,1,2016:1,6
1422893718,@PalomaPorcel,PalomaPorcel,Paloma,user,1,0,3,0,3,2019:1,6
2294421717,@PalotadaG,PalotadaG,palotada garcipoten/❤️,user,1,1,2,1,2,2019:1,6
156341350,@PauladeLasHeras,PauladeLasHeras,Paula de Las Heras,user,1,1,1,1,2,2017:1,6
389636792,@pdelarosaml,pdelarosaml,Juanqui,user,1,0,3,0,3,2018:1,6
631381834,@penolopeenmadri,penolopeenmadri,penolopeenmadrid,user,1,1,2,1,2,2019:1,6
1250277463,@pepaixandri,pepaixandri,pep aixandri,user,1,0,3,0,3,2017:1,6
2657672869,@Pidal__,Pidal__,Pidal,user,1,0,3,0,3,2019:1,6
804837561940267009,@pilapa53,pilapa53,Pedro Palop,user,1,0,3,0,3,2018:1,6
2475651302,@pitinalois,pitinalois,pitina lois,user,1,0,3,0,3,2016:1,6
973799203,@plbragadog,plbragadog,Perico los palotes,user,1,0,3,0,3,2016:1,6
1538859674,@Pleno28J,Pleno28J,#CesionNo,user,1,0,3,0,3,2013:1,6
1186900627,@plopezmolinillo,plopezmolinillo,Pedro Lopez Molinillo,user,1,0,3,0,3,2016:1,6
918414510280577024,@PMT_mvd,PMT_mvd,Tirate que hay arenita,user,1,0,3,0,3,2017:1,6
2827816610,@PodemStPerpetua,PodemStPerpetua,Podemos Sta Perpètua,user,1,0,3,0,3,2016:1,6
406239171,@popeyina,popeyina,Yolanda Serrano,user,1,0,3,0,3,2018:1,6
304743981,@ppringaos,ppringaos,Ciudadana Cinthya,user,1,0,2,0,3,2019:1,6
2896334794,@prof_cappelli,prof_cappelli,quivis ex populo,user,1,0,3,0,3,2016:1,6
254137467,@PSEBarakaldo,PSEBarakaldo,PSE Barakaldo / ❤,user,1,0,3,0,3,2014:1,6
2557218606,@Quiso_Decir,Quiso_Decir,Ramón Ramiro,user,1,1,2,1,2,2016:1,6
4753491927,@R_Fondevilla,R_Fondevilla,R. Fondevilla,user,1,0,3,0,3,2019:1,6
723236536280559616,@radiomontse,radiomontse,Montserrat,user,1,0,3,0,3,2017:1,6
500869643,@Rafawgonzalez,Rafawgonzalez,ESEBETISGÜENO,user,1,0,3,0,3,2018:1,6
715530040277131270,@rafi18612807,rafi18612807,rafi,user,1,0,3,0,3,2016:1,6
182976910,@RAYDERGRANADA,RAYDERGRANADA,Ranita Republikana,user,1,2,1,2,1,2018:1,6
920146541108695040,@RLouzad,RLouzad,rousix🏅,user,1,0,3,0,3,2018:1,6
3378668686,@rodi7482,rodi7482,Rodrigoc,user,1,0,3,0,3,2019:1,6
238662150,@rogepalacios,rogepalacios,Roge Palacios,user,1,0,3,0,3,2018:1,6
1089122155588141056,@RosadeL14050440,RosadeL14050440,Rosa de Lima,user,1,0,3,0,3,2019:1,6
4909932455,@rossd50,rossd50,Agustina,user,1,0,3,0,3,2018:1,6
474294963,@sacrulan,sacrulan,Charo de la Cruz 💜,user,1,0,3,0,3,2019:1,6
815772888468979716,@SamuelSanLo,SamuelSanLo,SAMUEL,user,1,0,3,0,3,2018:1,6
81923286,@sandrakiglesias,sandrakiglesias,sandra K. Iglesias,user,1,0,3,0,3,2017:1,6
846998498075725824,@Sedjem_Ash,Sedjem_Ash,💚🇪🇸 Sedjem Ash 🇪🇸💚,user,1,0,2,0,3,2018:1,6
1145899837,@sergioorosaleon,sergioorosaleon,y al final me dan...,user,1,0,3,0,3,2018:1,6
780816008361549825,@silvia_pd6,silvia_pd6,Silvia,user,1,0,3,0,3,2017:1,6
3118738546,@singataslocas,singataslocas,Sin Gatas Locas,user,1,0,3,0,3,2016:1,6
2353215235,@sodojoao,sodojoao,Alberto González Santana,user,1,0,3,0,3,2019:1,6
387149810,@SorayaMorla,SorayaMorla,Soraya Morla,user,1,2,1,2,1,2019:1,6
1395447534,@sosdependencia1,sosdependencia1,sosdependencia,user,1,0,3,0,3,2017:1,6
587304746,@SoyMarni,SoyMarni,Marni 🇵🇸,user,1,0,3,0,3,2019:1,6
1387987735,@tconchim_conchi,tconchim_conchi,Conchi,user,1,0,3,0,3,2019:1,6
400350259,@Toconero78,Toconero78,Á𝖓𝖌𝖊𝖑,user,1,0,3,0,3,2019:1,6
4866678382,@todomejorqenada,todomejorqenada,Javier Barrientos,user,1,1,2,1,2,2017:1,6
3000187977,@Torerosenvespa,Torerosenvespa,Toreros en vespa,user,1,0,3,0,3,2019:1,6
3862974105,@torgo_josep,torgo_josep,josep torgo,user,1,0,3,0,3,2019:1,6
199431256,@TRONXANIDOS,TRONXANIDOS,""" QUE TE PARECE MI OFICINA YUB*1 SALUD MENTAL """,user,1,0,3,0,3,2016:1,6
4838231518,@Txema246,Txema246,Txema,user,1,0,3,0,3,2016:1,6
462225773,@valenciaverguen,valenciaverguen,valenciaverguenza,user,1,1,2,1,2,2015:1,6
628503503,@venlob,venlob,nacho ventepan,user,1,0,3,0,3,2019:1,6
27049597,@VicenteNadal,VicenteNadal,Vicente Nadal,user,1,0,3,0,3,2016:1,6
2859227429,@VilaIsidre,VilaIsidre,Isidre Vila,user,1,0,3,0,3,2019:1,6
108619771,@vilela58,vilela58,Antonio Vilela,user,1,1,2,1,2,2017:1,6
302118163,@VivamosAhora,VivamosAhora,David Brecha ॐ,user,1,0,3,0,3,2019:1,6
813553891,@VonFuente,VonFuente,diegu de la fuente,user,1,0,3,0,3,2014:1,6
239896518,@xarxasindisoc,xarxasindisoc,Xarxa SindiSoc,user,1,0,3,0,3,2015:1,6
222771569,@yamilmuti,yamilmuti,Yamil Muti 🇮🇨🇵🇸,user,1,0,3,0,3,2015:1,6
847688533,@yerovsafina,yerovsafina,Yero Quintana🇮🇨,user,1,0,3,0,3,2016:1,6
1147510267040948224,@yinablanco3,yinablanco3,Sincronizar,user,1,1,2,1,2,2019:1,6
506153867,@yosoyasin,yosoyasin,Yo soy asín 3.0 🇪🇸🇺🇦,user,1,0,3,0,3,2018:1,6
1451132519793975297,1451132519793975297,,,derived,0,1,0,6,0,,6
137044000,137044000,,,derived,0,1,0,6,0,,6
1959284602649927680,1959284602649927680,,,derived,0,1,0,6,0,,6
2891031959,2891031959,,,derived,0,1,0,6,0,,6
364936091,364936091,,,derived,0,1,0,6,0,,6
403304089,403304089,,,derived,0,2,0,6,0,,6
535153760,535153760,,,derived,0,3,0,6,0,,6
95218526,95218526,,,derived,0,3,0,6,0,,6
3201024393,3201024393,,,derived,0,3,0,6,0,,6
400157038,400157038,,,derived,0,2,0,6,0,,6
2977330762,2977330762,,,derived,0,4,0,6,0,,6
2752582795,2752582795,,,derived,0,3,0,6,0,,6
919684309,919684309,,,derived,0,3,0,6,0,,6
914587424302518275,914587424302518275,,,derived,0,3,0,6,0,,6
2862984364,2862984364,,,derived,0,4,0,6,0,,6
603884167,603884167,,,derived,0,4,0,6,0,,6
72243790,72243790,,,derived,0,3,0,6,0,,6
2876878144,2876878144,,,derived,0,4,0,6,0,,6
423369901,423369901,,,derived,0,4,0,6,0,,6
360556766,360556766,,,derived,0,4,0,6,0,,6
21014539,21014539,,,derived,0,4,0,6,0,,6
391264779,391264779,,,derived,0,4,0,6,0,,6
488716499,488716499,,,derived,0,4,0,6,0,,6
432002591,432002591,,,derived,0,3,0,6,0,,6
tweet:671290388389494784,tweet:671290388389494784,,,tweet,0,5,0,6,0,,6
1501406707603460096,1501406707603460096,,,derived,0,4,0,6,0,,6
793099160253788160,793099160253788160,,,derived,0,4,0,6,0,,6
tweet:931600818259808258,tweet:931600818259808258,,,tweet,0,5,0,6,0,,6
29977367,29977367,,,derived,0,5,0,6,0,,6
864460190741090304,864460190741090304,,,derived,0,4,0,6,0,,6
2327422740,2327422740,,,derived,0,5,0,6,0,,6
628642557,628642557,,,derived,0,5,0,6,0,,6
280384467,280384467,,,derived,0,5,0,6,0,,6
818776501617393665,818776501617393665,,,derived,0,5,0,6,0,,6
804638348845453312,804638348845453312,,,derived,0,5,0,6,0,,6
327325722,327325722,,,derived,0,5,0,6,0,,6
991711839938662400,991711839938662400,,,derived,0,5,0,6,0,,6
15584951,15584951,,,derived,0,4,0,6,0,,6
4884638512,4884638512,,,derived,0,5,0,6,0,,6
252798088,252798088,,,derived,0,4,0,6,0,,6
372816654,372816654,,,derived,0,5,0,6,0,,6
924936811192995840,924936811192995840,,,derived,0,4,0,6,0,,6
788788492256116736,788788492256116736,,,derived,0,5,0,6,0,,6
378703097,378703097,,,derived,0,5,0,6,0,,6
977870379267100673,977870379267100673,,,derived,0,5,0,6,0,,6
800980448,800980448,,,derived,0,4,0,6,0,,6
600269631,600269631,,,derived,0,5,0,6,0,,6
2828672397,2828672397,,,derived,0,5,0,6,0,,6
975972774,975972774,,,derived,0,4,0,6,0,,6
tweet:1196814902939332612,tweet:1196814902939332612,,,tweet,0,5,0,6,0,,6
310187114,310187114,,,derived,0,5,0,6,0,,6
2301878362,2301878362,,,derived,0,5,0,6,0,,6
395254518,395254518,,,derived,0,4,0,6,0,,6
2880944909,2880944909,,,derived,0,5,0,6,0,,6
925676922838929408,925676922838929408,,,derived,0,5,0,6,0,,6
145283504,145283504,,,derived,0,6,0,6,0,,6
236123479,236123479,,,derived,0,6,0,6,0,,6
368234207,368234207,,,derived,0,6,0,6,0,,6
1892743273984491521,1892743273984491521,,,derived,0,6,0,6,0,,6
114246271,114246271,,,derived,0,6,0,6,0,,6
619941513,619941513,,,derived,0,6,0,6,0,,6
2990253359,2990253359,,,derived,0,6,0,6,0,,6
tweet:692051123885182976,tweet:692051123885182976,,,tweet,0,6,0,6,0,,6
tweet:720741518517084160,tweet:720741518517084160,,,tweet,0,6,0,6,0,,6
tweet:784848952340414465,tweet:784848952340414465,,,tweet,0,6,0,6,0,,6
265535989,265535989,,,derived,0,6,0,6,0,,6
252165252,252165252,,,derived,0,6,0,6,0,,6
717088698450460673,717088698450460673,,,derived,0,6,0,6,0,,6
tweet:721080882665242626,tweet:721080882665242626,,,tweet,0,6,0,6,0,,6
tweet:921757173515980800,tweet:921757173515980800,,,tweet,0,6,0,6,0,,6
399954373,399954373,,,derived,0,6,0,6,0,,6
827221697241677824,827221697241677824,,,derived,0,6,0,6,0,,6
tweet:1056055634653777920,tweet:1056055634653777920,,,tweet,0,6,0,6,0,,6
tweet:1013095894479228931,tweet:1013095894479228931,,,tweet,0,6,0,6,0,,6
tweet:1002265916938256389,tweet:1002265916938256389,,,tweet,0,6,0,6,0,,6
1880800608,1880800608,,,derived,0,6,0,6,0,,6
tweet:992525544997703682,tweet:992525544997703682,,,tweet,0,6,0,6,0,,6
tweet:1094547138141478914,tweet:1094547138141478914,,,tweet,0,6,0,6,0,,6
tweet:1085164568161193985,tweet:1085164568161193985,,,tweet,0,6,0,6,0,,6
2356910243,@000Jenrique,000Jenrique,Jose E.,user,1,0,2,0,2,2018:1,5
594116156,@1057aco,1057aco,ana olivares,user,1,0,2,0,2,2015:1,5
276911968,@17diciembre,17diciembre,Isa lorca,user,1,0,2,0,2,2017:1,5
715631979367161858,@1953geminis,1953geminis,Carmen Lanagran Haro,user,1,0,2,0,2,2018:1,5
3771302067,@1978ManuelP,1978ManuelP,M.P.,user,1,0,2,0,2,2019:1,5
922143225137295360,@2017mgg,2017mgg,Miguel Garcia,user,1,0,2,0,2,2019:1,5
129144210,@20bruno10,20bruno10,BrunoR,user,1,0,2,0,2,2019:1,5
373005755,@37ronin,37ronin,Antonio Shibarita,user,1,0,2,0,2,2016:1,5
761218527349055489,@75COS,75COS,Ormisenda,user,1,0,2,0,2,2018:1,5
191332544,@AbrazoConLaLuna,AbrazoConLaLuna,Miss Andrea,user,1,0,2,0,2,2018:1,5
740242599546630145,@AbuelaRoque,AbuelaRoque,Abuela de San Roque,user,1,0,2,0,2,2018:1,5
257179285,@acabrod,acabrod,Antonio C. R.,user,1,0,2,0,2,2019:1,5
4688911879,@acorredorbis,acorredorbis,A CORREDOR,user,1,0,2,0,2,2016:1,5
1034890849958723584,@agbenet60,agbenet60,AGB 🎗🥇🔻,user,1,0,2,0,2,2018:1,5
4502027902,@agronauta8,agronauta8,Eduharto,user,1,0,2,0,2,2018:1,5
886242109891674114,@Aguspba,Aguspba,Agustín,user,1,0,2,0,2,2018:1,5
942740701074386946,@Airam_70,Airam_70,Airam,user,1,0,2,0,2,2019:1,5
16826227,@AlbertoBlazquez,AlbertoBlazquez,AlbertoBlazquez/❤🇪🇸🐲,user,1,0,2,0,2,2016:1,5
455651190,@Alebisogul,Alebisogul,Bela Sebastian,user,1,0,2,0,2,2019:1,5
311047712,@alejandro_dena,alejandro_dena,Alejandro Dena Abiol,user,1,0,2,0,2,2016:1,5
245309351,@alem1954,alem1954,RABINO ARIEL LEVÍ ENCINAS MORAL.,user,1,0,2,0,2,2019:1,5
45803079,@Alfazor,Alfazor,Francisco Javier,user,1,0,2,0,2,2019:1,5
720748926,@alguien_neutral,alguien_neutral,alguien neutral,user,1,0,2,0,2,2019:1,5
732508366266871809,@aliciahermoso3,aliciahermoso3,Alicia Hermoso,user,1,0,2,0,2,2016:1,5
194715814,@Alorenzo1957,Alorenzo1957,Anselmo Lorenzo,user,1,0,2,0,2,2019:1,5
300328314,@alvabu,alvabu,alvabu,user,1,0,2,0,2,2017:1,5
490282829,@alvaro_demartin,alvaro_demartin,Alvaro De Martín,user,1,0,2,0,2,2018:1,5
758869736,@amamacarmen7,amamacarmen7,amamacarmen7,user,1,0,2,0,2,2019:1,5
3099131549,@amayalonso46,amayalonso46,Amaya,user,1,0,2,0,2,2015:1,5
805168581096906752,@amon_teras,amon_teras,Rodrigo Amón Teras,user,1,0,2,0,2,2017:1,5
1057654523991330816,@Amparo86276348,Amparo86276348,Amparo,user,1,0,2,0,2,2019:1,5
752885138,@Anago38,Anago38,TF.,user,1,0,2,0,2,2019:1,5
3393986513,@andrenio55,andrenio55,andrenio55,user,1,0,2,0,2,2019:1,5
300504239,@anerolb,anerolb,Bolena 🌾 orgullosa mesetaria,user,1,0,2,0,2,2018:1,5
815041855,@AngelinaCostaP,AngelinaCostaP,Angelina Costa,user,1,0,2,0,2,2016:1,5
338435220,@anmay57,anmay57,anmay57@gmail.com,user,1,0,2,0,2,2015:1,5
1484240534,@Anroluir,Anroluir,José L.Casas Alonso,user,1,0,2,0,2,2014:1,5
1682707837,@Antiquat,Antiquat,David Cunit ||*|| #EFTA#,user,1,0,2,0,2,2018:1,5
1665796148,@AntonAlarconM,AntonAlarconM,Antón Alarcón,user,1,0,2,0,2,2014:1,5
738076113000366080,@AntonioLuquePo1,AntonioLuquePo1,Antonio luque1🔻💜,user,1,0,2,0,2,2019:1,5
476160439,@antoniomontalb3,antoniomontalb3,toni,user,1,0,2,0,2,2019:1,5
627603028,@Anuski24158940,Anuski24158940,Anuski,user,1,0,2,0,2,2019:1,5
636309996,@aor1969,aor1969,Ana ocaña 🇪🇦,user,1,0,2,0,2,2019:1,5
1356974611,@armiguellada,armiguellada,Miguel Ángel 🦁,user,1,0,2,0,2,2018:1,5
496592754,@ArroyesR,ArroyesR,español ciento por cien,user,1,0,2,0,2,2019:1,5
2618463778,@artolalakarra,artolalakarra,Eli,user,1,0,2,0,2,2018:1,5
213745259,@asierbijoux,asierbijoux,Miren.🎗 I stand with Palestine.,user,1,0,2,0,2,2018:1,5
945682284,@Asun44l,Asun44l,Asuncion,user,1,0,2,0,2,2018:1,5
1112434052597010432,@AsunNavarro5,AsunNavarro5,Asun Navarro🇵🇸,user,1,0,2,0,2,2019:1,5
360831473,@atropinio,atropinio,Biocenosis,user,1,0,2,0,2,2017:1,5
974783574,@aurorab933,aurorab933,borealis,user,1,0,2,0,2,2016:1,5
2494336592,@banbleac,banbleac,X̵A̵V̵I̵E̵R̵ ̵P̵I̵A̵N̵I̵S̵T̵ 🔻❤️💛💜,user,1,0,2,0,2,2019:1,5
289289477,@Barbossa57,Barbossa57,Barbossa ✊🌹🇪🇸 🐕,user,1,0,2,0,2,2019:1,5
917521822098378752,@Barceloneta1952,Barceloneta1952,Barceloneta1951🔻,user,1,0,2,0,2,2018:1,5
208588615,@Battushi,Battushi,Battushi,user,1,0,2,0,2,2017:1,5
953957499371126784,@BeatrizBandera3,BeatrizBandera3,Beatriz Bandera Valladares🔻,user,1,0,2,0,2,2019:1,5
450071661,@beavirgos,beavirgos,Bea Virgos,user,1,0,2,0,2,2018:1,5
949585360996241408,@begonapintado,begonapintado,Begoña pintado,user,1,0,2,0,2,2019:1,5
3115002299,@begotilia,begotilia,Lamarr S.,user,1,0,2,0,2,2018:1,5
1087807000694661120,@Belen87558897,Belen87558897,Belén,user,1,1,1,1,1,2019:1,5
3810880161,@bellyvill73,bellyvill73,Conchi Belmonte,user,1,1,1,1,1,2019:1,5
521593950,@belmonte90,belmonte90,Jose Miguel Belmonte 🇪🇸,user,1,0,2,0,2,2015:1,5
706615099,@BenedictoGuti,BenedictoGuti,Benedicto Gutiérrez,user,1,0,2,0,2,2019:1,5
140458144,@BernatPlanas,BernatPlanas,Bernat,user,1,0,2,0,2,2018:1,5
408256151,@beticofrade,beticofrade,loren,user,1,0,2,0,2,2015:1,5
155646922,@bieitos,bieitos,bieito,user,1,0,2,0,2,2019:1,5
1083733477240000512,@Binban18,Binban18,Binban 18🔻,user,1,0,2,0,2,2019:1,5
1157976174,@Bonastre1,Bonastre1,Bonastre❤️‍🔥,user,1,0,2,0,2,2018:1,5
926744571178094592,@boxw82,boxw82,RRFalco,user,1,0,2,0,2,2018:1,5
1107615790449201152,@bujalance_m,bujalance_m,M Carmen Muñoz,user,1,0,2,0,2,2019:1,5
957196404270817280,@c_e_n_c_e_r_r_o,c_e_n_c_e_r_r_o,Viktor Burakov,user,1,0,2,0,2,2018:1,5
446555480,@Campamom,Campamom,Magdalena Oliver,user,1,0,2,0,2,2018:1,5
2617640918,@CanoBombin,CanoBombin,Beatrice,user,1,0,2,0,2,2019:1,5
785447964,@cantabrosdepro,cantabrosdepro,Cantabros de Pro,user,1,0,2,0,2,2015:1,5
2534924534,@cardiografo,cardiografo,comunicación cuantic,user,1,0,2,0,2,2016:1,5
1440489608,@carlos_jcra,carlos_jcra,jose carlos,user,1,0,2,0,2,2019:1,5
540095290,@CarlosAM79,CarlosAM79,Carlos RRC1913 💢,user,1,0,2,0,2,2015:1,5
792390291840000000,@Carlosgu1512,Carlosgu1512,Carlos🇪🇸,user,1,1,1,1,1,2018:1,5
885582482531393538,@Carmenc71017079,Carmenc71017079,Carmenchu,user,1,0,2,0,2,2019:1,5
1163230363,@carmengarciago7,carmengarciago7,carmengarciagomez,user,1,0,2,0,2,2018:1,5
1106519106,@CarminaReinadeE,CarminaReinadeE,Carmina R,user,1,0,2,0,2,2019:1,5
389705111,@carolain211,carolain211,Carolina Camarzana,user,1,0,2,0,2,2015:1,5
